case,GPU_NO,Runtime
case2,1,2260.46
case2,1,2260.54
case2,1,2261.75
case2,1,2262.25
case2,1,2263.32
case2,1,2263.55
case2,1,2266.7
case2,1,2266.88
case2,1,2266.49
case2,1,2267.89
case2,1,2266.37
case2,1,2270.39
case2,1,2273.86
case2,1,2276
case2,1,2275.52
case2,1,2276.93
case2,1,2276.8
case2,1,2276.7
case2,1,2275.97
case2,1,2275.87
case2,1,2278.69
case2,1,2275.35
case2,1,2276.75
case2,1,2276.11
case2,1,2272.34
case2,1,2278.38
case2,1,2279.67
case2,1,2279.58
case2,1,2278.89
case2,1,2281.06
case2,1,2280.2
case2,1,2279.53
case2,1,2278.36
case2,1,2278.94
case2,1,2280.04
case2,1,2279.04
case2,1,2279.68
case2,1,2278.82
case2,1,2280.41
case2,1,2278.37
case2,1,2279.92
case2,1,2279.75
case2,1,2280.12
case2,1,2281.03
case2,1,2279.9
case2,1,2279.11
case2,1,2279.61
case2,1,2280.71
case2,1,2280.54
case2,1,2280.04
case2,1,2280.51
case2,1,2280.1
case2,1,2279.36
case2,1,2280.68
case2,1,2279.74
case2,1,2280.41
case2,1,2279.33
case2,1,2279.78
case2,1,2277.82
case2,1,2280.36
case2,1,2280.33
case2,1,2279.6
case2,1,2278.92
case2,1,2279.88
case2,1,2280.72
case2,1,2280.82
case2,1,2279.56
case2,1,2280.53
case2,1,2279.97
case2,1,2276.91
case2,1,2280.1
case2,1,2278.52
case2,1,2277.56
case2,1,2281.56
case2,1,2277
case2,1,2281.97
case2,1,2278.19
case2,1,2275.66
case2,1,2279.86
case2,1,2280.32
case2,1,2280.97
case2,1,2280.27
case2,1,2280.19
case2,1,2279.79
case2,1,2276.87
case2,1,2280.67
case2,1,2280.19
case2,1,2280.98
case2,1,2280.12
case2,1,2279.89
case2,1,2280.85
case2,1,2276.96
case2,1,2276.29
case2,1,2278.92
case2,1,2279.96
case2,1,2213.81
case2,1,2220.14
case2,1,2224.73
case2,1,2225.49
case2,1,2227.78
case2,1,2238.1
case2,1,2241.42
case2,1,2245.8
case2,1,2245.87
case2,1,2259.56
case2,1,2260.17
case2,1,2260.53
case2,1,2261.84
case2,1,2263.49
case2,1,2266.19
case2,1,2275.31
case2,1,2277.06
case2,1,2279.45
case2,1,2282.76
case2,1,2281.99
case2,1,2285.56
case2,1,2284.67
case2,1,2290.02
case2,1,2291.1
case2,1,2293.28
case2,1,2298.93
case2,1,2298.04
case2,1,2301.8
case2,1,2300.06
case2,1,2304.4
case2,1,2304.99
case2,1,2299.98
case2,1,2300.36
case2,1,2301.53
case2,1,2299.87
case2,1,2296.14
case2,1,2291.23
case2,1,2291.36
case2,1,2294.4
case2,1,2290.82
case2,1,2289.68
case2,1,2290.07
case2,1,2288.35
case2,1,2286.79
case2,1,2287.77
case2,1,2288.23
case2,1,2285.66
case2,1,2283.18
case2,1,2285.16
case2,1,2281.6
case2,1,2278.56
case2,1,2278.02
case2,1,2279.09
case2,1,2278.25
case2,1,2275.23
case2,1,2275.29
case2,1,2273.39
case2,1,2274.76
case2,1,2273.52
case2,1,2270.77
case2,1,2271.29
case2,1,2274.57
case2,1,2274.56
case2,1,2273.57
case2,1,2274.18
case2,1,2271.8
case2,1,2271.73
case2,1,2273.51
case2,1,2269.51
case2,1,2273.81
case2,1,2271.18
case2,1,2272.1
case2,1,2270.29
case2,1,2273.04
case2,1,2272.5
case2,1,2270.8
case2,1,2271.04
case2,1,2266.86
case2,1,2270
case2,1,2270.65
case2,1,2267.46
case2,1,2270.06
case2,1,2271.74
case2,1,2270.21
case2,1,2267.08
case2,1,2270.23
case2,1,2267.31
case2,1,2270.31
case2,1,2268.92
case2,1,2269.47
case2,1,2275.04
case2,1,2269.56
case2,1,2266.87
case2,1,2270.66
case2,1,2274.53
case2,1,2271.54
case2,1,2267.43
case2,1,2270.34
case2,1,2273.15
case2,1,2270.17
case3,0,2243.25
case3,0,2245.88
case3,0,2255.88
case3,0,2263.96
case3,0,2267.8
case3,0,2267.1
case3,0,2267.47
case3,0,2272.55
case3,0,2284.21
case3,0,2288.57
case3,0,2290.34
case3,0,2290.61
case3,0,2299.55
case3,0,2305.36
case3,0,2306.78
case3,0,2309.19
case3,0,2312.75
case3,0,2313.67
case3,0,2329.33
case3,0,2329.36
case3,0,2329.93
case3,0,2331.03
case3,0,2331.27
case3,0,2334.26
case3,0,2334.98
case3,0,2337.42
case3,0,2339.49
case3,0,2340.13
case3,0,2339.99
case3,0,2340.59
case3,0,2339.63
case3,0,2342.05
case3,0,2341.08
case3,0,2338.11
case3,0,2338.56
case3,0,2336.78
case3,0,2336.29
case3,0,2336.84
case3,0,2336.48
case3,0,2336.58
case3,0,2336.77
case3,0,2336.63
case3,0,2336.85
case3,0,2336.81
case3,0,2336.38
case3,0,2336.89
case3,0,2334.31
case3,0,2335.06
case3,0,2332.85
case3,0,2332.97
case3,0,2332.9
case3,0,2332.33
case3,0,2331.84
case3,0,2328.66
case3,0,2328.77
case3,0,2328.74
case3,0,2327.43
case3,0,2324.28
case3,0,2327.76
case3,0,2328.55
case3,0,2328.48
case3,0,2328.74
case3,0,2329.31
case3,0,2329
case3,0,2327.54
case3,0,2337.75
case3,0,2325.06
case3,0,2325
case3,0,2327.68
case3,0,2328.04
case3,0,2324.95
case3,0,2324.91
case3,0,2325.11
case3,0,2328.46
case3,0,2324.48
case3,0,2324.51
case3,0,2322.95
case3,0,2325.44
case3,0,2320.18
case3,0,2329.26
case3,0,2327.56
case3,0,2322.5
case3,0,2323.72
case3,0,2324.31
case3,0,2327.54
case3,0,2321.45
case3,0,2324.95
case3,0,2323.48
case3,0,2324.86
case3,0,2323.98
case3,0,2327.43
case3,0,2324.48
case3,0,2322.45
case3,0,2327.01
case3,0,2323.16
case3,0,2323.67
case3,0,2326.89
case3,0,2328.74
case3,0,2327.42
case3,0,2324.29
case3,0,2287.75
case3,0,2290.04
case3,0,2292.45
case3,0,2297.87
case3,0,2305.65
case3,0,2306.68
case3,0,2307.26
case3,0,2309.95
case3,0,2310.09
case3,0,2311.98
case3,0,2312.71
case3,0,2313.67
case3,0,2314.25
case3,0,2312.84
case3,0,2313.24
case3,0,2313.4
case3,0,2313.72
case3,0,2312.51
case3,0,2312.85
case3,0,2318.59
case3,0,2328.94
case3,0,2328.61
case3,0,2328.93
case3,0,2329.5
case3,0,2326.17
case3,0,2328.12
case3,0,2330.43
case3,0,2328.53
case3,0,2330.21
case3,0,2330.45
case3,0,2328.34
case3,0,2329.47
case3,0,2329.1
case3,0,2329.66
case3,0,2329.67
case3,0,2329.83
case3,0,2330.67
case3,0,2330.85
case3,0,2330.07
case3,0,2329.12
case3,0,2329.46
case3,0,2329.64
case3,0,2330.7
case3,0,2330.7
case3,0,2330.25
case3,0,2330.57
case3,0,2330.8
case3,0,2331.09
case3,0,2329.6
case3,0,2330.56
case3,0,2330.82
case3,0,2330.68
case3,0,2329.79
case3,0,2330.46
case3,0,2330.92
case3,0,2331.29
case3,0,2331.11
case3,0,2330.6
case3,0,2330.69
case3,0,2331.26
case3,0,2331.2
case3,0,2331.1
case3,0,2330.85
case3,0,2330.98
case3,0,2331.32
case3,0,2331.29
case3,0,2330.98
case3,0,2331.06
case3,0,2331.06
case3,0,2330.19
case3,0,2330.34
case3,0,2330.99
case3,0,2330.65
case3,0,2330.69
case3,0,2330.81
case3,0,2330.81
case3,0,2330.79
case3,0,2331.02
case3,0,2331.08
case3,0,2331
case3,0,2331.25
case3,0,2331.16
case3,0,2330.67
case3,0,2330.8
case3,0,2331.23
case3,0,2331.28
case3,0,2330.9
case3,0,2331.28
case3,0,2331.24
case3,0,2331.13
case3,0,2330.82
case3,0,2330.99
case3,0,2330.83
case3,0,2331.27
case3,0,2330.87
case3,0,2331.5
case3,0,2331.06
case3,0,2330.98
case3,0,2330.89
case3,0,2331.37
case3,0,2288.04
case3,0,2305.01
case3,0,2307.66
case3,0,2307.28
case3,0,2312.42
case3,0,2312.42
case3,0,2312.51
case3,0,2313.88
case3,0,2314.16
case3,0,2313.61
case3,0,2313.39
case3,0,2314.32
case3,0,2314.28
case3,0,2328.56
case3,0,2323.56
case3,0,2327.22
case3,0,2328.94
case3,0,2329.13
case3,0,2325.89
case3,0,2328.96
case3,0,2328.74
case3,0,2328.79
case3,0,2329.53
case3,0,2329.16
case3,0,2329
case3,0,2329.6
case3,0,2329.87
case3,0,2330.32
case3,0,2331.2
case3,0,2330.61
case3,0,2330.85
case3,0,2331.28
case3,0,2331.07
case3,0,2330.93
case3,0,2330.78
case3,0,2331.23
case3,0,2329.84
case3,0,2330.77
case3,0,2329.93
case3,0,2330.86
case3,0,2330.98
case3,0,2331
case3,0,2331.33
case3,0,2331.32
case3,0,2331.22
case3,0,2331.15
case3,0,2331.18
case3,0,2331.2
case3,0,2330.9
case3,0,2330.77
case3,0,2331.23
case3,0,2331.05
case3,0,2331.06
case3,0,2330.96
case3,0,2330.86
case3,0,2331.16
case3,0,2330.84
case3,0,2330.97
case3,0,2331.35
case3,0,2331.04
case3,0,2330.99
case3,0,2331.05
case3,0,2331.23
case3,0,2331.19
case3,0,2331.07
case3,0,2330.99
case3,0,2331.31
case3,0,2331.02
case3,0,2331.01
case3,0,2332.02
case3,0,2331.44
case3,0,2331.13
case3,0,2331.15
case3,0,2331.05
case3,0,2331.04
case3,0,2331.25
case3,0,2331.38
case3,0,2331.22
case3,0,2331.05
case3,0,2331
case3,0,2331.04
case3,0,2330.98
case3,0,2331.32
case3,0,2331.14
case3,0,2331.01
case3,0,2330.82
case3,0,2331.28
case3,0,2331.21
case3,0,2331.04
case3,0,2330.88
case3,0,2331.09
case3,0,2331.12
case3,0,2331
case3,0,2331.06
case3,0,2331.07
case3,0,2331.13
case3,0,2331.06
case3,0,2330.95
case3,0,2331.26
case3,0,2331.12
case3,0,2291.65
case3,0,2306.7
case3,0,2309.57
case3,0,2309.68
case3,0,2311.12
case3,0,2309.55
case3,0,2313.35
case3,0,2314.18
case3,0,2312.97
case3,0,2313.44
case3,0,2313.89
case3,0,2313.98
case3,0,2322.62
case3,0,2325.42
case3,0,2328.8
case3,0,2328.97
case3,0,2328.69
case3,0,2328.43
case3,0,2329.37
case3,0,2329.37
case3,0,2325.79
case3,0,2329.74
case3,0,2329.97
case3,0,2330.56
case3,0,2330.63
case3,0,2330.69
case3,0,2329.21
case3,0,2329.83
case3,0,2329.99
case3,0,2329.95
case3,0,2330.56
case3,0,2331.69
case3,0,2329.09
case3,0,2329.06
case3,0,2329.5
case3,0,2331.96
case3,0,2331.07
case3,0,2330.93
case3,0,2330.01
case3,0,2330.52
case3,0,2330.13
case3,0,2330.33
case3,0,2330.98
case3,0,2331.2
case3,0,2331.13
case3,0,2330.87
case3,0,2330.83
case3,0,2330.84
case3,0,2330.91
case3,0,2330.95
case3,0,2330.87
case3,0,2331.36
case3,0,2330.99
case3,0,2331.11
case3,0,2330.92
case3,0,2330.94
case3,0,2331.32
case3,0,2331.23
case3,0,2330.94
case3,0,2330.87
case3,0,2331
case3,0,2330.85
case3,0,2331.26
case3,0,2331.13
case3,0,2330.82
case3,0,2330.92
case3,0,2330.94
case3,0,2331.08
case3,0,2330.87
case3,0,2330.85
case3,0,2330.85
case3,0,2331.28
case3,0,2331.04
case3,0,2330.91
case3,0,2330.85
case3,0,2331.22
case3,0,2331.2
case3,0,2331.02
case3,0,2331.39
case3,0,2331.18
case3,0,2331.21
case3,0,2330.85
case3,0,2331
case3,0,2331.21
case3,0,2331.16
case3,0,2331.16
case3,0,2331.01
case3,0,2331.05
case3,0,2333.3
case3,0,2330.73
case3,0,2331.14
case3,0,2331.13
case3,0,2331.23
case3,0,2330.99
case3,0,2331.3
case3,0,2331.15
case3,0,2330.97
case3,0,2331.08
case3,0,2331.43
case3,0,2331.19
case11,2,2224.61
case11,2,2240.03
case11,2,2239.81
case11,2,2240.46
case11,2,2239.94
case11,2,2241.32
case11,2,2241.77
case11,2,2242.73
case11,2,2243.32
case11,2,2245.22
case11,2,2247.27
case11,2,2247.96
case11,2,2248.46
case11,2,2247.84
case11,2,2250.72
case11,2,2251.38
case11,2,2252.85
case11,2,2253.92
case11,2,2255.02
case11,2,2252.8
case11,2,2259.58
case11,2,2259.59
case11,2,2260.66
case11,2,2259.68
case11,2,2260.19
case11,2,2261.41
case11,2,2258.85
case11,2,2261
case11,2,2259.44
case11,2,2259.57
case11,2,2261.81
case11,2,2260.94
case11,2,2261.65
case11,2,2261.39
case11,2,2259.74
case11,2,2261.52
case11,2,2260.52
case11,2,2261.9
case11,2,2261.01
case11,2,2261.07
case11,2,2275.71
case11,2,2261.88
case11,2,2262.72
case11,2,2262.48
case11,2,2260.46
case11,2,2262.79
case11,2,2260.87
case11,2,2261.53
case11,2,2261.01
case11,2,2262.62
case11,2,2262.34
case11,2,2261
case11,2,2261.09
case11,2,2260.84
case11,2,2262.43
case11,2,2262.51
case11,2,2262.67
case11,2,2261.08
case11,2,2260.98
case11,2,2262.56
case11,2,2260.29
case11,2,2261.93
case11,2,2262.89
case11,2,2261.22
case11,2,2261.39
case11,2,2261.61
case11,2,2262.97
case11,2,2262.02
case11,2,2261.89
case11,2,2261.76
case11,2,2261.87
case11,2,2262.26
case11,2,2261.97
case11,2,2262.09
case11,2,2261.68
case11,2,2262.15
case11,2,2261.98
case11,2,2261.45
case11,2,2262.32
case11,2,2261.6
case11,2,2261.49
case11,2,2259.95
case11,2,2261.87
case11,2,2261.81
case11,2,2261.87
case11,2,2260.17
case11,2,2261.73
case11,2,2261.83
case11,2,2261.01
case11,2,2261.73
case11,2,2261.62
case11,2,2261.62
case11,2,2263.02
case11,2,2263.6
case11,2,2261.84
case11,2,2263.62
case11,2,2261.55
case11,2,2262.53
case11,2,2262.52
case11,2,2262.54
case11,2,2207.46
case11,2,2217.01
case11,2,2220.28
case11,2,2220.91
case11,2,2228.16
case11,2,2232.6
case11,2,2238.17
case11,2,2239.85
case11,2,2242.53
case11,2,2241.36
case11,2,2241.11
case11,2,2257.36
case11,2,2261.43
case11,2,2262.7
case11,2,2261.79
case11,2,2264.52
case11,2,2263.84
case11,2,2264.24
case11,2,2263.78
case11,2,2266.38
case11,2,2271.71
case11,2,2273.76
case11,2,2283.22
case11,2,2286.3
case11,2,2287.34
case11,2,2286.32
case11,2,2286.16
case11,2,2286.92
case11,2,2287.36
case11,2,2286.37
case11,2,2287.19
case11,2,2287.97
case11,2,2287.27
case11,2,2287.91
case11,2,2289.83
case11,2,2287.27
case11,2,2289.12
case11,2,2289.63
case11,2,2288.62
case11,2,2287.62
case11,2,2286.28
case11,2,2286.89
case11,2,2287.37
case11,2,2286.17
case11,2,2287.26
case11,2,2286.17
case11,2,2285.18
case11,2,2284.83
case11,2,2285.84
case11,2,2284.48
case11,2,2284.02
case11,2,2277.1
case11,2,2278.84
case11,2,2273.37
case11,2,2269.62
case11,2,2270.75
case11,2,2268.3
case11,2,2269.06
case11,2,2268.88
case11,2,2268.73
case11,2,2266.02
case11,2,2268.32
case11,2,2267.52
case11,2,2266.25
case11,2,2266.69
case11,2,2266.61
case11,2,2266.8
case11,2,2266.68
case11,2,2266.49
case11,2,2264.86
case11,2,2266
case11,2,2264.77
case11,2,2263.81
case11,2,2262.22
case11,2,2262.16
case11,2,2261.78
case11,2,2262.33
case11,2,2262.06
case11,2,2263.41
case11,2,2261.98
case11,2,2262.26
case11,2,2261.74
case11,2,2262.41
case11,2,2262.15
case11,2,2262.64
case11,2,2262.83
case11,2,2261.57
case11,2,2260.06
case11,2,2262.54
case11,2,2268.13
case11,2,2260.61
case11,2,2262.87
case11,2,2262.98
case11,2,2259.75
case11,2,2262.63
case11,2,2261.29
case11,2,2262.29
case11,2,2262.87
case11,2,2262.94
case11,2,2262.81
case12,2,2224.76
case12,2,2237.5
case12,2,2238.68
case12,2,2239.4
case12,2,2240.74
case12,2,2241.24
case12,2,2242.51
case12,2,2243.46
case12,2,2242.98
case12,2,2248.68
case12,2,2246.17
case12,2,2250.17
case12,2,2254.36
case12,2,2251.63
case12,2,2251.43
case12,2,2252.59
case12,2,2257.01
case12,2,2257.89
case12,2,2258.86
case12,2,2258.64
case12,2,2260.12
case12,2,2259.25
case12,2,2261.25
case12,2,2258.44
case12,2,2259.25
case12,2,2261.06
case12,2,2260.39
case12,2,2259.24
case12,2,2261.69
case12,2,2261.05
case12,2,2260.75
case12,2,2260.49
case12,2,2261.39
case12,2,2261.36
case12,2,2261.94
case12,2,2261.13
case12,2,2261.57
case12,2,2261.14
case12,2,2261.59
case12,2,2261.06
case12,2,2260.94
case12,2,2260.25
case12,2,2261.15
case12,2,2260.89
case12,2,2262.23
case12,2,2262.44
case12,2,2262.94
case12,2,2262.74
case12,2,2261.09
case12,2,2260.69
case12,2,2261.01
case12,2,2260.72
case12,2,2260.75
case12,2,2263.11
case12,2,2262.75
case12,2,2262.12
case12,2,2262.37
case12,2,2262.32
case12,2,2262.44
case12,2,2262.25
case12,2,2261.42
case12,2,2260.82
case12,2,2262.69
case12,2,2262.28
case12,2,2262.69
case12,2,2262.44
case12,2,2261.13
case12,2,2261.52
case12,2,2262.06
case12,2,2261.12
case12,2,2260.51
case12,2,2261.83
case12,2,2262.26
case12,2,2261.9
case12,2,2262.27
case12,2,2261.47
case12,2,2260.1
case12,2,2262.1
case12,2,2261.83
case12,2,2261.36
case12,2,2261.83
case12,2,2262.05
case12,2,2261.88
case12,2,2263.49
case12,2,2261.44
case12,2,2261.73
case12,2,2261.93
case12,2,2261.67
case12,2,2262.13
case12,2,2261.99
case12,2,2261.89
case12,2,2261.38
case12,2,2260.92
case12,2,2261.9
case12,2,2262.23
case12,2,2263.43
case12,2,2262.74
case12,2,2262.91
case12,2,2262.89
case12,2,2261.37
case12,2,2211.87
case12,2,2218.47
case12,2,2221.69
case12,2,2221.74
case12,2,2221.8
case12,2,2232.48
case12,2,2238.28
case12,2,2237.73
case12,2,2245.59
case12,2,2241.61
case12,2,2241.64
case12,2,2245.57
case12,2,2249.38
case12,2,2255.87
case12,2,2261.53
case12,2,2263.8
case12,2,2263.04
case12,2,2263.47
case12,2,2264.67
case12,2,2265.87
case12,2,2266.52
case12,2,2268.09
case12,2,2271.98
case12,2,2283.33
case12,2,2285.72
case12,2,2284.86
case12,2,2286.16
case12,2,2285.17
case12,2,2286.44
case12,2,2287.04
case12,2,2285.88
case12,2,2286.67
case12,2,2286.62
case12,2,2285.29
case12,2,2286.23
case12,2,2286.2
case12,2,2284.22
case12,2,2284.97
case12,2,2282.7
case12,2,2280.8
case12,2,2282.37
case12,2,2274.85
case12,2,2273.71
case12,2,2276.92
case12,2,2271.79
case12,2,2269.21
case12,2,2269.48
case12,2,2268.95
case12,2,2268.12
case12,2,2266.32
case12,2,2269.03
case12,2,2268.36
case12,2,2267.3
case12,2,2266.89
case12,2,2265.32
case12,2,2263.51
case12,2,2264.18
case12,2,2262.82
case12,2,2262.9
case12,2,2262.75
case12,2,2262.41
case12,2,2263.12
case12,2,2262.77
case12,2,2262.48
case12,2,2262.53
case12,2,2262.12
case12,2,2262.53
case12,2,2262.36
case12,2,2262.46
case12,2,2262.48
case12,2,2261.27
case12,2,2261.91
case12,2,2260.82
case12,2,2262.74
case12,2,2262.35
case12,2,2263
case12,2,2262.11
case12,2,2262.54
case12,2,2262.49
case12,2,2262.09
case12,2,2261.36
case12,2,2262.32
case12,2,2261.06
case12,2,2262.85
case12,2,2261.28
case12,2,2261.31
case12,2,2261.87
case12,2,2261.58
case12,2,2261.9
case12,2,2260.26
case12,2,2261.77
case12,2,2262.01
case12,2,2261.58
case12,2,2260.82
case12,2,2261.76
case12,2,2260.62
case12,2,2263.83
case12,2,2263.11
case12,2,2261.76
case12,2,2260.13
case18,0,2238.78
case18,0,2244.87
case18,0,2247.64
case18,0,2255.83
case18,0,2262
case18,0,2266.39
case18,0,2266.44
case18,0,2267.56
case18,0,2268.06
case18,0,2271.57
case18,0,2283.77
case18,0,2288.71
case18,0,2291.21
case18,0,2289.68
case18,0,2291.85
case18,0,2306.32
case18,0,2306.44
case18,0,2310.58
case18,0,2309
case18,0,2314.42
case18,0,2313.55
case18,0,2328.66
case18,0,2328.71
case18,0,2330.77
case18,0,2331.01
case18,0,2331.33
case18,0,2331.21
case18,0,2331.1
case18,0,2333.05
case18,0,2334.08
case18,0,2334.33
case18,0,2334.2
case18,0,2334.88
case18,0,2332.94
case18,0,2332.72
case18,0,2333.79
case18,0,2333.73
case18,0,2333.25
case18,0,2333.53
case18,0,2334.26
case18,0,2333.53
case18,0,2331.59
case18,0,2331.5
case18,0,2331.11
case18,0,2330.86
case18,0,2329.68
case18,0,2329.95
case18,0,2329.85
case18,0,2328.36
case18,0,2328.57
case18,0,2328.73
case18,0,2327.1
case18,0,2327.1
case18,0,2327.4
case18,0,2328.09
case18,0,2326.39
case18,0,2323.53
case18,0,2323.99
case18,0,2318.37
case18,0,2323.89
case18,0,2325.47
case18,0,2317.1
case18,0,2320.09
case18,0,2322.29
case18,0,2322.38
case18,0,2320.88
case18,0,2315.35
case18,0,2315.72
case18,0,2314.65
case18,0,2322.56
case18,0,2315.84
case18,0,2317.96
case18,0,2317.83
case18,0,2314.67
case18,0,2314.98
case18,0,2318.02
case18,0,2314.12
case18,0,2315.11
case18,0,2315.04
case18,0,2315.9
case18,0,2315.24
case18,0,2321.95
case18,0,2319.91
case18,0,2314.95
case18,0,2315.36
case18,0,2315.77
case18,0,2318.19
case18,0,2314.43
case18,0,2315.23
case18,0,2315.05
case18,0,2315.44
case18,0,2316.09
case18,0,2319.86
case18,0,2317.05
case18,0,2315.33
case18,0,2317.55
case18,0,2314.31
case18,0,2315
case18,0,2314.79
case18,0,2314.86
case18,0,2286
case18,0,2289.67
case18,0,2290.68
case18,0,2291.08
case18,0,2292.2
case18,0,2306.69
case18,0,2307.45
case18,0,2307.28
case18,0,2307.48
case18,0,2309.62
case18,0,2310.71
case18,0,2311.42
case18,0,2310.2
case18,0,2313.48
case18,0,2314.3
case18,0,2313.01
case18,0,2313.02
case18,0,2313.47
case18,0,2314.14
case18,0,2314.56
case18,0,2313.13
case18,0,2314.11
case18,0,2314.64
case18,0,2314.32
case18,0,2312.8
case18,0,2313.08
case18,0,2313.49
case18,0,2313.89
case18,0,2314.62
case18,0,2313.16
case18,0,2313.75
case18,0,2313.39
case18,0,2313.78
case18,0,2327.86
case18,0,2326.71
case18,0,2329.17
case18,0,2325.61
case18,0,2329.19
case18,0,2327.44
case18,0,2328.17
case18,0,2324.41
case18,0,2327.73
case18,0,2328.24
case18,0,2328.5
case18,0,2329.06
case18,0,2328.64
case18,0,2329.05
case18,0,2329.5
case18,0,2329.14
case18,0,2327.8
case18,0,2327.77
case18,0,2328.82
case18,0,2328.71
case18,0,2329.7
case18,0,2329.23
case18,0,2329.45
case18,0,2329.25
case18,0,2327.85
case18,0,2330.06
case18,0,2329.46
case18,0,2330.56
case18,0,2328.92
case18,0,2328.72
case18,0,2329.01
case18,0,2327.85
case18,0,2329.51
case18,0,2330.37
case18,0,2330.16
case18,0,2330
case18,0,2328.17
case18,0,2329.09
case18,0,2329.28
case18,0,2328.92
case18,0,2329.14
case18,0,2329.25
case18,0,2328.48
case18,0,2330.09
case18,0,2330.14
case18,0,2328.39
case18,0,2328.9
case18,0,2328.85
case18,0,2329.47
case18,0,2330.49
case18,0,2329.89
case18,0,2328.2
case18,0,2330.11
case18,0,2330.93
case18,0,2331.11
case18,0,2329.64
case18,0,2331.16
case18,0,2329.64
case18,0,2329.73
case18,0,2329.81
case18,0,2330.53
case18,0,2329.53
case18,0,2329.96
case18,0,2328.65
case18,0,2329.45
case18,0,2330.81
case18,0,2329.4
case22,1,2237.64
case22,1,2245.15
case22,1,2244.72
case22,1,2246.03
case22,1,2247.6
case22,1,2256.95
case22,1,2261.3
case22,1,2262.11
case22,1,2263.08
case22,1,2263.43
case22,1,2266.33
case22,1,2266.58
case22,1,2265.2
case22,1,2265.89
case22,1,2267.36
case22,1,2267.29
case22,1,2267.3
case22,1,2267.01
case22,1,2267.62
case22,1,2267.19
case22,1,2267.46
case22,1,2277.59
case22,1,2279.75
case22,1,2275.2
case22,1,2278.55
case22,1,2277.34
case22,1,2279.18
case22,1,2279.76
case22,1,2280.87
case22,1,2281.12
case22,1,2279.42
case22,1,2281.17
case22,1,2280.26
case22,1,2280.7
case22,1,2282.35
case22,1,2280.59
case22,1,2280.37
case22,1,2279.95
case22,1,2281.16
case22,1,2279.88
case22,1,2280.55
case22,1,2279.97
case22,1,2280.51
case22,1,2280.65
case22,1,2277.97
case22,1,2277.63
case22,1,2278.98
case22,1,2278.62
case22,1,2278.86
case22,1,2277.89
case22,1,2275.92
case22,1,2279.02
case22,1,2276.6
case22,1,2279.45
case22,1,2277.59
case22,1,2276.94
case22,1,2279.75
case22,1,2277.38
case22,1,2278.45
case22,1,2276.25
case22,1,2277.94
case22,1,2277.59
case22,1,2277.82
case22,1,2277.94
case22,1,2276.98
case22,1,2276.63
case22,1,2276.04
case22,1,2274.98
case22,1,2276.84
case22,1,2276.54
case22,1,2274.77
case22,1,2277.97
case22,1,2275.96
case22,1,2277.5
case22,1,2278.08
case22,1,2276.97
case22,1,2277.97
case22,1,2275.27
case22,1,2276.16
case22,1,2276.27
case22,1,2278.65
case22,1,2277.98
case22,1,2275.3
case22,1,2278.35
case22,1,2277.75
case22,1,2276.08
case22,1,2278.09
case22,1,2276.39
case22,1,2278.77
case22,1,2275.55
case22,1,2275.64
case22,1,2274.77
case22,1,2278.4
case22,1,2277.7
case22,1,2276.74
case22,1,2275.44
case22,1,2276.97
case22,1,2276.64
case22,1,2276.1
case22,1,2277.4
case22,1,2217.1
case22,1,2224.43
case22,1,2235.56
case22,1,2237.24
case22,1,2240.29
case22,1,2245.23
case22,1,2244.98
case22,1,2246.42
case22,1,2249.43
case22,1,2259.91
case22,1,2262.94
case22,1,2262.37
case22,1,2264.23
case22,1,2267.3
case22,1,2276.57
case22,1,2280.39
case22,1,2280.04
case22,1,2282.52
